AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
-0.002357161460252888,0.0033180160399171044,0.02858923333961183,0.002802533316105915,-0.0007712759975456729,0.009185336148555212,-0.01544104882214592,-0.015624915625213176,-0.004554965112088194,-0.002829278861176454,0.0033705304260920332,-0.016847579840027826,-0.0070081931341555714,-0.01232985556475108,0.0017200003173958311,0.01249442902843323,-0.012915189774408975,0.012718403235361553,-0.022159813958032015,0.0006045035943686994,0.0036496797965830385,-0.010492288583524911,0.0023679047425748667,-0.010745782325991549,-0.008838704410814135,-0.002636386815589531,-0.0011773406795907437,0.00858272354551004,-0.004804419893959744,-0.0013863017752311357
-0.005112222817020617,0.02128899667081674,0.00021648217457226338,-0.007344249317043028,0.008876847393789244,-0.023257471469598112,0.03886531720425479,-0.044733308218530166,0.008958503186556444,-0.007909840171368976,-0.02205570262288692,-0.0023481034417670577,-0.0013821092480074126,0.011007572941025057,0.010989029572067155,-0.01247633990874153,0.005319858972460789,-6.481832929705611e-05,-0.02719436009777465,0.017520486269448687,-0.004421169114183443,0.007592673711625864,-0.008625390714084524,0.004032713443928193,-0.0010417742568639143,-0.011169545820081672,0.11978341510372204,-0.0029522716962657736,0.01701156070216081,-0.006112367982216593
-0.0030225879499951036,-0.012986209367779833,0.0019911124801876845,0.005172485322454845,-0.012114217934506288,0.011893406193297595,0.006310829614057711,0.011329416577998463,-0.00785686511916972,0.01005288244047886,0.00032856591793284373,-0.011718163920998559,-0.0017068851060796364,-0.001126318651497038,-0.0022079336478963985,0.003580195581640133,-0.011298601713726208,-0.0007444038558250821,0.00308422262784136,0.00011880294597843566,-0.005901872517995788,0.005976364049477212,0.008644955017783396,0.008810671170698336,-0.015230426697098842,-0.002522558297252231,0.014736442947001605,-0.005022283654019355,0.0033906158874650316,0.006999982993387555
-0.0014292032878627792,0.010013046077945509,-0.01503309388634011,-0.003094012602253393,-0.031883324922977296,0.008360753480363803,0.008320694574355025,-0.002837852025641574,-0.010481120098521757,-0.0024024998915892493,-0.013106178012531444,0.03166974210005424,0.0015711646919138733,0.007642574108764899,0.008794368992224078,-0.0029841460470685366,0.014465488446609331,0.007223692795124803,0.009681994670573069,0.008430289219206966,-0.01417525451919599,-0.007103284239233787,-0.03499800104375028,0.017210360778896927,0.025303066986129163,0.01491012714846085,-0.013776865023142681,-0.0008459957037758592,0.012390097237800823,0.005858979475428239
-0.019734590701623533,0.0030451884344278035,-0.01842023178556884,0.0075138941673740245,0.002755533854166714,0.01081494188655241,0.0018292580209025022,0.005242462891890343,0.008026232035432512,0.006622571243277253,-0.0009704457046670889,-0.013408732827859815,0.0011996518698778047,0.005263525451841833,0.005849322420032443,0.005435752313595499,0.008127817581553343,0.00691486212064496,0.0026564950417036215,-0.0031790113357700323,-0.007944764306750618,-0.008064419962241165,-0.0013664290809751733,0.007007526374451567,-0.002174278390788986,0.020530240335520533,-0.014462315856912822,0.004321694018158073,0.0026703313693186015,0.01263706273243681
-0.004911316333835347,-0.002327447866851684,-0.008310623433453235,-0.0007457557402097414,-0.005141336886909431,-0.006419538199366692,-0.0025157050180016904,-0.0013410348812421535,0.015206958004391646,-0.007091615848746513,-0.006563086312412536,-0.0100562252601889,0.0019355017298532395,-0.012987045208808778,0.000503195031942516,-0.0026346876526297525,-0.0005656160357989659,0.0004471479369463349,-0.0023909366253896946,0.01677285607355472,-0.0012874093598198577,-0.0010490399964709907,-0.0023945663416949925,-0.0048900514529339745,-0.0089070365480175,0.001931722042211037,0.01170630005436668,-0.0006978501351466715,-0.0006659605415934022,-0.044945011019305925
0.012716805363276906,0.0011587908447401318,0.031043025385826706,0.03566208991002129,0.025216021714440373,0.0425470907374208,0.010006846589323493,0.004476389013011062,0.0169076822360561,0.02280357753772888,0.036231545246615315,0.0379431189818491,0.024882634550768223,0.011236475761350562,0.002011941634051162,0.016365191523697753,-0.007500915371366101,0.0027138045402550492,0.02811240393824277,0.014986190671496313,0.005929802111420912,0.02887884402627794,0.017202090813873028,-0.0003778712880312396,0.02492720273393001,0.004983168764371104,0.013416949871161155,0.018476032038114765,-0.013102244347309,-0.011535295272731894
-0.002634298654397349,-0.017874140710890107,-0.003932852258726194,-0.010527687391852503,-0.014123066525987715,-0.007735228252429227,-0.0016914744015442684,-0.0026739332991821962,0.00012646921971648517,-0.009675260342502434,-0.004178469888061143,-0.009423710192850931,-0.00996271849155772,-0.010987649371435482,-0.00490821416602083,-0.004523258598220448,-0.01711106620542746,-0.002005971254072092,-0.01354514434299281,-0.023577945343693396,-0.005855335195253941,0.010079188098223835,0.010225232930471728,-0.015882152437415753,-0.015901068494456938,-0.014296652522732267,-0.008327402683457774,-0.0034853310333556875,-0.004725589413814069,-0.007848849306428818
0.009464670754514737,0.0038477399985581417,0.0033781006590050122,0.015199611479661757,0.03508620304661947,-0.0024056821245279636,-0.016661973065914548,0.018617842145908003,-0.005309656772062743,-0.0005096967340322278,0.013752152143215346,-0.003325851295951976,0.008839108986000932,0.013365149224961348,-0.003500609569070834,0.012444823159558416,-0.002901378901357221,-0.0015951652150967277,0.004619910505592628,-0.0037511144422539555,-0.00440250800265396,-0.00656817656580666,0.01090037658917331,-0.0011525422922570305,-0.0014714300738254416,-0.005324108083792689,-0.014531321843984979,0.0067655985389398765,-0.006104398605940919,-0.000208042065802716
0.005145914812595631,-0.005559628001561623,0.0017926124405795996,0.005801571628369029,0.003364107141221151,0.003269490897523264,0.026339557357003107,0.00073125188598544,0.01194708376344722,0.0037398344896528712,0.0009612912656251638,0.0017174600117717542,-0.00588604299531692,0.009108405041465595,0.0016996864344431817,0.0023780648098361556,0.0014549106978807291,-0.00482538547425726,-0.0002556179416266513,-0.010824772226525115,0.00936175319339494,-0.007501533102367008,-0.0009351413404258269,0.006347289134572165,0.002565056670168042,0.004872895554205003,0.011483464874622928,-0.002363389218976941,0.007051935996429837,0.00031232742633591215
